#         t          x          y          z         vx         vy         vz
     -3.489     29.907    306.044     11.487      6.735     53.399    -14.552
     -3.491     29.893    305.937     11.516      6.739     53.556    -14.461
     -3.493     29.880    305.830     11.545      6.742     53.714    -14.370
     -3.495     29.866    305.722     11.574      6.745     53.871    -14.279
     -3.497     29.853    305.615     11.602      6.748     54.028    -14.188
     -3.499     29.839    305.506     11.630      6.750     54.186    -14.096
     -3.501     29.826    305.398     11.659      6.753     54.343    -14.004
     -3.503     29.812    305.289     11.686      6.756     54.500    -13.912
     -3.505     29.799    305.180     11.714      6.759     54.658    -13.820
     -3.507     29.785    305.070     11.742      6.762     54.815    -13.728
     -3.509     29.772    304.961     11.769      6.765     54.972    -13.636
     -3.511     29.758    304.850     11.796      6.768     55.130    -13.543
     -3.513     29.745    304.740     11.823      6.770     55.287    -13.450
     -3.515     29.731    304.629     11.850      6.773     55.444    -13.357
     -3.517     29.717    304.518     11.877      6.776     55.602    -13.264
     -3.519     29.704    304.407     11.903      6.779     55.759    -13.170
     -3.521     29.690    304.295     11.929      6.781     55.916    -13.077
     -3.523     29.677    304.183     11.955      6.784     56.073    -12.983
     -3.525     29.663    304.071     11.981      6.787     56.231    -12.889
     -3.527     29.650    303.958     12.007      6.789     56.388    -12.795
     -3.529     29.636    303.845     12.032      6.792     56.545    -12.700
     -3.531     29.622    303.732     12.058      6.794     56.702    -12.606
     -3.533     29.609    303.619     12.083      6.797     56.859    -12.511
     -3.535     29.595    303.505     12.108      6.799     57.017    -12.416
     -3.537     29.582    303.391     12.133      6.802     57.174    -12.321
     -3.539     29.568    303.276     12.157      6.804     57.331    -12.225
     -3.541     29.554    303.161     12.181      6.807     57.488    -12.130
     -3.543     29.541    303.046     12.206      6.809     57.645    -12.034
     -3.545     29.527    302.931     12.230      6.811     57.802    -11.938
     -3.547     29.514    302.815     12.253      6.814     57.959    -11.842
     -3.549     29.500    302.699     12.277      6.816     58.116    -11.746
     -3.551     29.486    302.582     12.300      6.818     58.273    -11.649
     -3.553     29.473    302.466     12.324      6.820     58.430    -11.552
     -3.555     29.459    302.349     12.347      6.823     58.588    -11.456
     -3.557     29.445    302.231     12.369      6.825     58.745    -11.358
     -3.559     29.432    302.114     12.392      6.827     58.902    -11.261
     -3.561     29.418    301.996     12.414      6.829     59.059    -11.164
     -3.563     29.404    301.877     12.437      6.831     59.215    -11.066
     -3.565     29.391    301.759     12.459      6.833     59.372    -10.968
     -3.567     29.377    301.640     12.481      6.835     59.529    -10.870
     -3.569     29.363    301.521     12.502      6.838     59.686    -10.772
     -3.571     29.350    301.401     12.524      6.840     59.843    -10.673
     -3.573     29.336    301.281     12.545      6.841     60.000    -10.574
     -3.575     29.322    301.161     12.566      6.843     60.157    -10.475
     -3.577     29.309    301.041     12.587      6.845     60.314    -10.376
     -3.579     29.295    300.920     12.607      6.847     60.471    -10.277
     -3.581     29.281    300.799     12.628      6.849     60.627    -10.178
     -3.583     29.268    300.677     12.648      6.851     60.784    -10.078
     -3.585     29.254    300.556     12.668      6.853     60.941     -9.978
     -3.587     29.240    300.434     12.688      6.855     61.098     -9.878
     -3.589     29.227    300.311     12.708      6.856     61.255     -9.778
     -3.591     29.213    300.189     12.727      6.858     61.411     -9.677
     -3.593     29.199    300.066     12.746      6.860     61.568     -9.576
     -3.595     29.185    299.942     12.765      6.861     61.725     -9.475
     -3.597     29.172    299.819     12.784      6.863     61.881     -9.374
     -3.599     29.158    299.695     12.803      6.865     62.038     -9.273
     -3.601     29.144    299.571     12.821      6.866     62.195     -9.172
     -3.603     29.130    299.446     12.840      6.868     62.351     -9.070
     -3.605     29.117    299.321     12.858      6.869     62.508     -8.968
     -3.607     29.103    299.196     12.876      6.871     62.665     -8.866
     -3.609     29.089    299.071     12.893      6.872     62.821     -8.763
     -3.611     29.075    298.945     12.911      6.874     62.978     -8.661
     -3.613     29.062    298.819     12.928      6.875     63.134     -8.558
     -3.615     29.048    298.692     12.945      6.877     63.291     -8.455
     -3.617     29.034    298.566     12.962      6.878     63.447     -8.352
     -3.619     29.020    298.438     12.978      6.879     63.604     -8.249
     -3.621     29.007    298.311     12.995      6.881     63.760     -8.145
     -3.623     28.993    298.183     13.011      6.882     63.917     -8.041
     -3.625     28.979    298.055     13.027      6.883     64.073     -7.937
     -3.627     28.965    297.927     13.043      6.885     64.230     -7.833
     -3.629     28.952    297.799     13.058      6.886     64.386     -7.729
     -3.631     28.938    297.670     13.073      6.887     64.542     -7.624
     -3.633     28.924    297.540     13.089      6.888     64.699     -7.519
     -3.635     28.910    297.411     13.104      6.889     64.855     -7.414
     -3.637     28.897    297.281     13.118      6.890     65.011     -7.309
     -3.639     28.883    297.151     13.133      6.891     65.168     -7.204
     -3.641     28.869    297.020     13.147      6.892     65.324     -7.098
     -3.643     28.855    296.889     13.161      6.893     65.480     -6.992
     -3.645     28.841    296.758     13.175      6.894     65.636     -6.886
     -3.647     28.828    296.627     13.189      6.895     65.793     -6.780
     -3.649     28.814    296.495     13.202      6.896     65.949     -6.674
     -3.651     28.800    296.363     13.215      6.897     66.105     -6.567
     -3.653     28.786    296.231     13.228      6.898     66.261     -6.460
     -3.655     28.772    296.098     13.241      6.899     66.417     -6.353
     -3.657     28.759    295.965     13.254      6.899     66.573     -6.246
     -3.659     28.745    295.832     13.266      6.900     66.729     -6.138
     -3.661     28.731    295.698     13.278      6.901     66.885     -6.030
     -3.663     28.717    295.564     13.290      6.902     67.041     -5.922
     -3.665     28.703    295.430     13.302      6.902     67.197     -5.814
     -3.667     28.690    295.295     13.314      6.903     67.353     -5.706
     -3.669     28.676    295.161     13.325      6.904     67.509     -5.597
     -3.671     28.662    295.025     13.336      6.904     67.665     -5.488
     -3.673     28.648    294.890     13.347      6.905     67.821     -5.379
     -3.675     28.634    294.754     13.358      6.905     67.977     -5.270
     -3.677     28.621    294.618     13.368      6.906     68.133     -5.161
     -3.679     28.607    294.482     13.378      6.906     68.289     -5.051
     -3.681     28.593    294.345     13.388      6.907     68.445     -4.941
     -3.683     28.579    294.208     13.398      6.907     68.600     -4.831
     -3.685     28.565    294.070     13.407      6.907     68.756     -4.721
     -3.687     28.552    293.933     13.417      6.908     68.912     -4.610
     -3.689     28.538    293.795     13.426      6.908     69.068     -4.500
     -3.691     28.524    293.657     13.435      6.908     69.223     -4.389
     -3.693     28.510    293.518     13.443      6.909     69.379     -4.278
     -3.695     28.496    293.379     13.452      6.909     69.535     -4.166
     -3.697     28.482    293.240     13.460      6.909     69.690     -4.055
     -3.699     28.469    293.100     13.468      6.909     69.846     -3.943
     -3.701     28.455    292.960     13.476      6.909     70.002     -3.831
     -3.703     28.441    292.820     13.483      6.909     70.157     -3.718
     -3.705     28.427    292.680     13.491      6.909     70.313     -3.606
     -3.707     28.413    292.539     13.498      6.910     70.468     -3.493
     -3.709     28.400    292.398     13.505      6.910     70.624     -3.380
     -3.711     28.386    292.256     13.511      6.909     70.779     -3.267
     -3.713     28.372    292.115     13.518      6.909     70.934     -3.154
     -3.715     28.358    291.973     13.524      6.909     71.090     -3.040
     -3.717     28.344    291.830     13.530      6.909     71.245     -2.927
     -3.719     28.330    291.688     13.536      6.909     71.401     -2.813
     -3.721     28.317    291.545     13.541      6.909     71.556     -2.698
     -3.723     28.303    291.402     13.547      6.909     71.711     -2.584
     -3.725     28.289    291.258     13.552      6.908     71.866     -2.469
     -3.727     28.275    291.114     13.556      6.908     72.022     -2.354
     -3.729     28.261    290.970     13.561      6.908     72.177     -2.239
     -3.731     28.248    290.825     13.565      6.908     72.332     -2.124
     -3.733     28.234    290.681     13.569      6.907     72.487     -2.008
     -3.735     28.220    290.535     13.573      6.907     72.642     -1.893
     -3.737     28.206    290.390     13.577      6.906     72.797     -1.776
     -3.739     28.192    290.244     13.580      6.906     72.952     -1.660
     -3.741     28.178    290.098     13.584      6.905     73.107     -1.544
     -3.743     28.165    289.952     13.587      6.905     73.262     -1.427
     -3.745     28.151    289.805     13.589      6.904     73.417     -1.310
     -3.747     28.137    289.658     13.592      6.904     73.572     -1.193
     -3.749     28.123    289.511     13.594      6.903     73.727     -1.076
     -3.751     28.109    289.363     13.596      6.902     73.882     -0.958
     -3.753     28.096    289.215     13.598      6.902     74.037     -0.840
     -3.755     28.082    289.067     13.600      6.901     74.192     -0.722
     -3.757     28.068    288.919     13.601      6.900     74.346     -0.604
     -3.759     28.054    288.770     13.602      6.899     74.501     -0.485
     -3.761     28.040    288.621     13.603      6.899     74.656     -0.367
     -3.763     28.027    288.471     13.603      6.898     74.811     -0.248
     -3.765     28.013    288.321     13.604      6.897     74.965     -0.129
     -3.767     27.999    288.171     13.604      6.896     75.120     -0.009
     -3.769     27.985    288.021     13.604      6.895     75.274      0.110
     -3.771     27.971    287.870     13.604      6.894     75.429      0.230
     -3.773     27.958    287.719     13.603      6.893     75.584      0.350
     -3.775     27.944    287.568     13.602      6.892     75.738      0.471
     -3.777     27.930    287.416     13.601      6.891     75.893      0.591
     -3.779     27.916    287.264     13.600      6.890     76.047      0.712
     -3.781     27.903    287.112     13.598      6.889     76.201      0.833
     -3.783     27.889    286.959     13.596      6.887     76.356      0.954
     -3.785     27.875    286.807     13.594      6.886     76.510      1.076
     -3.787     27.861    286.653     13.592      6.885     76.664      1.198
     -3.789     27.847    286.500     13.590      6.884     76.819      1.320
     -3.791     27.834    286.346     13.587      6.882     76.973      1.442
     -3.793     27.820    286.192     13.584      6.881     77.127      1.564
     -3.795     27.806    286.038     13.581      6.880     77.281      1.687
     -3.797     27.792    285.883     13.577      6.878     77.435      1.810
     -3.799     27.779    285.728     13.573      6.877     77.589      1.933
     -3.801     27.765    285.573     13.569      6.875     77.743      2.056
     -3.803     27.751    285.417     13.565      6.874     77.897      2.180
     -3.805     27.737    285.261     13.561      6.872     78.051      2.304
     -3.807     27.724    285.105     13.556      6.871     78.205      2.428
     -3.809     27.710    284.948     13.551      6.869     78.359      2.552
     -3.811     27.696    284.791     13.546      6.867     78.513      2.677
     -3.813     27.682    284.634     13.540      6.866     78.667      2.801
     -3.815     27.669    284.477     13.534      6.864     78.821      2.926
     -3.817     27.655    284.319     13.529      6.862     78.975      3.052
     -3.819     27.641    284.161     13.522      6.860     79.128      3.177
     -3.821     27.628    284.002     13.516      6.859     79.282      3.303
     -3.823     27.614    283.844     13.509      6.857     79.436      3.429
     -3.825     27.600    283.684     13.502      6.855     79.589      3.555
     -3.827     27.586    283.525     13.495      6.853     79.743      3.682
     -3.829     27.573    283.366     13.487      6.851     79.896      3.808
     -3.831     27.559    283.206     13.480      6.849     80.050      3.935
     -3.833     27.545    283.045     13.472      6.847     80.203      4.062
     -3.835     27.532    282.885     13.463      6.845     80.357      4.190
     -3.837     27.518    282.724     13.455      6.843     80.510      4.317
     -3.839     27.504    282.563     13.446      6.841     80.663      4.445
     -3.841     27.491    282.401     13.437      6.838     80.817      4.574
     -3.843     27.477    282.239     13.428      6.836     80.970      4.702
     -3.845     27.463    282.077     13.418      6.834     81.123      4.831
     -3.847     27.450    281.915     13.408      6.832     81.276      4.959
     -3.849     27.436    281.752     13.398      6.829     81.430      5.089
     -3.851     27.422    281.589     13.388      6.827     81.583      5.218
     -3.853     27.409    281.426     13.378      6.825     81.736      5.348
     -3.855     27.395    281.262     13.367      6.822     81.889      5.477
     -3.857     27.381    281.098     13.356      6.820     82.042      5.607
     -3.859     27.368    280.934     13.344      6.817     82.195      5.738
     -3.861     27.354    280.770     13.333      6.815     82.347      5.868
     -3.863     27.340    280.605     13.321      6.812     82.500      5.999
     -3.865     27.327    280.440     13.309      6.809     82.653      6.130
     -3.867     27.313    280.274     13.296      6.807     82.806      6.262
     -3.869     27.300    280.108     13.284      6.804     82.959      6.393
     -3.871     27.286    279.942     13.271      6.801     83.111      6.525
     -3.873     27.272    279.776     13.258      6.799     83.264      6.657
     -3.875     27.259    279.609     13.244      6.796     83.417      6.790
     -3.877     27.245    279.442     13.230      6.793     83.569      6.922
     -3.879     27.232    279.275     13.216      6.790     83.722      7.055
     -3.881     27.218    279.107     13.202      6.787     83.874      7.188
     -3.883     27.204    278.939     13.188      6.784     84.026      7.321
     -3.885     27.191    278.771     13.173      6.781     84.179      7.455
     -3.887     27.177    278.603     13.158      6.778     84.331      7.589
     -3.889     27.164    278.434     13.143      6.775     84.483      7.723
     -3.891     27.150    278.265     13.127      6.772     84.636      7.857
     -3.893     27.137    278.095     13.111      6.769     84.788      7.992
     -3.895     27.123    277.926     13.095      6.766     84.940      8.127
     -3.897     27.110    277.756     13.079      6.763     85.092      8.262
     -3.899     27.096    277.585     13.062      6.760     85.244      8.397
     -3.901     27.083    277.415     13.045      6.756     85.396      8.533
     -3.903     27.069    277.244     13.028      6.753     85.548      8.669
     -3.905     27.056    277.072     13.010      6.750     85.700      8.805
     -3.907     27.042    276.901     12.993      6.746     85.852      8.941
     -3.909     27.029    276.729     12.975      6.743     86.004      9.078
     -3.911     27.015    276.557     12.956      6.739     86.155      9.215
     -3.913     27.002    276.384     12.938      6.736     86.307      9.352
     -3.915     26.988    276.212     12.919      6.732     86.459      9.489
     -3.917     26.975    276.039     12.900      6.729     86.610      9.627
     -3.919     26.961    275.865     12.880      6.725     86.762      9.765
     -3.921     26.948    275.692     12.861      6.721     86.913      9.903
     -3.923     26.934    275.518     12.841      6.718     87.065     10.042
     -3.925     26.921    275.343     12.821      6.714     87.216     10.180
     -3.927     26.907    275.169     12.800      6.710     87.368     10.319
     -3.929     26.894    274.994     12.779      6.706     87.519     10.459
     -3.931     26.881    274.819     12.758      6.703     87.670     10.598
     -3.933     26.867    274.643     12.737      6.699     87.821     10.738
     -3.935     26.854    274.467     12.715      6.695     87.973     10.878
     -3.937     26.840    274.291     12.693      6.691     88.124     11.018
     -3.939     26.827    274.115     12.671      6.687     88.275     11.159
     -3.941     26.814    273.938     12.649      6.683     88.426     11.300
     -3.943     26.800    273.761     12.626      6.679     88.577     11.441
     -3.945     26.787    273.584     12.603      6.675     88.727     11.582
     -3.947     26.774    273.406     12.580      6.671     88.878     11.724
     -3.949     26.760    273.228     12.556      6.666     89.029     11.865
     -3.951     26.747    273.050     12.532      6.662     89.180     12.008
     -3.953     26.734    272.872     12.508      6.658     89.330     12.150
     -3.955     26.720    272.693     12.484      6.653     89.481     12.293
     -3.957     26.707    272.514     12.459      6.649     89.632     12.436
     -3.959     26.694    272.334     12.434      6.645     89.782     12.579
     -3.961     26.680    272.155     12.409      6.640     89.933     12.722
     -3.963     26.667    271.975     12.383      6.636     90.083     12.866
     -3.965     26.654    271.794     12.357      6.631     90.233     13.010
     -3.967     26.641    271.614     12.331      6.627     90.384     13.154
     -3.969     26.627    271.433     12.304      6.622     90.534     13.299
     -3.971     26.614    271.251     12.278      6.618     90.684     13.444
     -3.973     26.601    271.070     12.251      6.613     90.834     13.589
     -3.975     26.588    270.888     12.223      6.608     90.984     13.734
     -3.977     26.575    270.706     12.196      6.603     91.134     13.880
     -3.979     26.561    270.524     12.168      6.599     91.284     14.026
     -3.981     26.548    270.341     12.140      6.594     91.434     14.172
     -3.983     26.535    270.158     12.111      6.589     91.584     14.318
     -3.985     26.522    269.975     12.082      6.584     91.733     14.465
     -3.987     26.509    269.791     12.053      6.579     91.883     14.612
     -3.989     26.495    269.607     12.024      6.574     92.033     14.759
     -3.991     26.482    269.423     11.994      6.569     92.182     14.907
     -3.993     26.469    269.238     11.964      6.564     92.332     15.055
     -3.995     26.456    269.053     11.934      6.559     92.481     15.203
     -3.997     26.443    268.868     11.903      6.554     92.631     15.351
     -3.999     26.430    268.683     11.873      6.548     92.780     15.500
     -4.001     26.417    268.497     11.841      6.543     92.929     15.649
     -4.003     26.404    268.311     11.810      6.538     93.079     15.798
     -4.005     26.391    268.125     11.778      6.532     93.228     15.948
     -4.007     26.378    267.938     11.746      6.527     93.377     16.097
     -4.009     26.365    267.751     11.714      6.522     93.526     16.247
     -4.011     26.351    267.564     11.681      6.516     93.675     16.398
     -4.013     26.338    267.377     11.648      6.511     93.824     16.548
     -4.015     26.325    267.189     11.615      6.505     93.972     16.699
     -4.017     26.312    267.001     11.582      6.500     94.121     16.850
     -4.019     26.299    266.812     11.548      6.494     94.270     17.002
     -4.021     26.286    266.624     11.513      6.488     94.418     17.154
     -4.023     26.273    266.435     11.479      6.483     94.567     17.306
     -4.025     26.261    266.246     11.444      6.477     94.715     17.458
     -4.027     26.248    266.056     11.409      6.471     94.864     17.611
     -4.029     26.235    265.866     11.374      6.465     95.012     17.763
     -4.031     26.222    265.676     11.338      6.459     95.161     17.917
     -4.033     26.209    265.485     11.302      6.453     95.309     18.070
     -4.035     26.196    265.295     11.266      6.447     95.457     18.224
     -4.037     26.183    265.104     11.229      6.441     95.605     18.378
     -4.039     26.170    264.912     11.192      6.435     95.753     18.532
     -4.041     26.157    264.721     11.155      6.429     95.901     18.687
     -4.043     26.144    264.529     11.118      6.423     96.049     18.842
     -4.045     26.132    264.336     11.080      6.417     96.197     18.997
     -4.047     26.119    264.144     11.042      6.411     96.344     19.152
     -4.049     26.106    263.951     11.003      6.404     96.492     19.308
     -4.051     26.093    263.758     10.964      6.398     96.640     19.464
     -4.053     26.080    263.564     10.925      6.392     96.787     19.620
     -4.055     26.068    263.371     10.886      6.385     96.934     19.777
     -4.057     26.055    263.177     10.846      6.379     97.082     19.934
     -4.059     26.042    262.982     10.806      6.372     97.229     20.091
     -4.061     26.029    262.788     10.766      6.366     97.376     20.249
     -4.063     26.017    262.593     10.725      6.359     97.524     20.406
     -4.065     26.004    262.398     10.684      6.352     97.671     20.565
     -4.067     25.991    262.202     10.643      6.346     97.818     20.723
     -4.069     25.978    262.006     10.601      6.339     97.965     20.882
     -4.071     25.966    261.810     10.559      6.332     98.111     21.041
     -4.073     25.953    261.614     10.517      6.325     98.258     21.200
     -4.075     25.941    261.417     10.475      6.319     98.405     21.359
     -4.077     25.928    261.220     10.432      6.312     98.551     21.519
     -4.079     25.915    261.023     10.389      6.305     98.698     21.679
     -4.081     25.903    260.826     10.345      6.298     98.844     21.840
     -4.083     25.890    260.628     10.301      6.291     98.991     22.001
     -4.085     25.877    260.430     10.257      6.284     99.137     22.162
     -4.087     25.865    260.231     10.213      6.276     99.283     22.323
     -4.089     25.852    260.032     10.168      6.269     99.430     22.485
     -4.091     25.840    259.833     10.123      6.262     99.576     22.647
     -4.093     25.827    259.634     10.077      6.255     99.722     22.809
     -4.095     25.815    259.435     10.031      6.247     99.867     22.972
     -4.097     25.802    259.235      9.985      6.240    100.013     23.134
     -4.099     25.790    259.035      9.939      6.233    100.159     23.298
     -4.101     25.777    258.834      9.892      6.225    100.305     23.461
     -4.103     25.765    258.633      9.845      6.218    100.450     23.625
     -4.105     25.753    258.432      9.798      6.210    100.596     23.789
     -4.107     25.740    258.231      9.750      6.203    100.741     23.953
     -4.109     25.728    258.029      9.702      6.195    100.887     24.118
     -4.111     25.715    257.827      9.653      6.187    101.032     24.283
     -4.113     25.703    257.625      9.605      6.179    101.177     24.448
     -4.115     25.691    257.423      9.556      6.172    101.322     24.614
     -4.117     25.678    257.220      9.506      6.164    101.467     24.780
     -4.119     25.666    257.017      9.456      6.156    101.612     24.946
     -4.121     25.654    256.813      9.406      6.148    101.757     25.113
     -4.123     25.641    256.610      9.356      6.140    101.901     25.280
     -4.125     25.629    256.406      9.305      6.132    102.046     25.447
     -4.127     25.617    256.202      9.254      6.124    102.191     25.614
     -4.129     25.605    255.997      9.203      6.116    102.335     25.782
     -4.131     25.592    255.792      9.151      6.108    102.480     25.950
     -4.133     25.580    255.587      9.099      6.099    102.624     26.118
     -4.135     25.568    255.382      9.047      6.091    102.768     26.287
     -4.137     25.556    255.176      8.994      6.083    102.912     26.456
     -4.139     25.544    254.970      8.941      6.074    103.056     26.626
     -4.141     25.532    254.764      8.887      6.066    103.200     26.795
     -4.143     25.519    254.557      8.834      6.058    103.344     26.965
     -4.145     25.507    254.350      8.779      6.049    103.488     27.136
     -4.147     25.495    254.143      8.725      6.040    103.631     27.306
     -4.149     25.483    253.936      8.670      6.032    103.775     27.477
     -4.151     25.471    253.728      8.615      6.023    103.918     27.648
     -4.153     25.459    253.520      8.560      6.015    104.062     27.820
     -4.155     25.447    253.312      8.504      6.006    104.205     27.992
     -4.157     25.435    253.103      8.448      5.997    104.348     28.164
     -4.159     25.423    252.895      8.391      5.988    104.491     28.337
     -4.161     25.411    252.685      8.334      5.979    104.634     28.509
     -4.163     25.399    252.476      8.277      5.970    104.777     28.683
     -4.165     25.387    252.266      8.220      5.961    104.920     28.856
     -4.167     25.375    252.056      8.162      5.952    105.063     29.030
     -4.169     25.363    251.846      8.103      5.943    105.205     29.204
     -4.171     25.352    251.636      8.045      5.934    105.348     29.379
     -4.173     25.340    251.425      7.986      5.925    105.490     29.553
     -4.175     25.328    251.214      7.927      5.915    105.632     29.729
     -4.177     25.316    251.002      7.867      5.906    105.775     29.904
     -4.179     25.304    250.791      7.807      5.897    105.917     30.080
     -4.181     25.292    250.579      7.747      5.887    106.059     30.256
     -4.183     25.281    250.366      7.686      5.878    106.201     30.432
     -4.185     25.269    250.154      7.625      5.868    106.342     30.609
     -4.187     25.257    249.941      7.564      5.859    106.484     30.786
     -4.189     25.245    249.728      7.502      5.849    106.626     30.964
     -4.191     25.234    249.514      7.440      5.839    106.767     31.141
     -4.193     25.222    249.301      7.377      5.830    106.908     31.319
     -4.195     25.210    249.087      7.314      5.820    107.050     31.498
     -4.197     25.199    248.873      7.251      5.810    107.191     31.677
     -4.199     25.187    248.658      7.188      5.800    107.332     31.856
     -4.201     25.176    248.443      7.124      5.790    107.473     32.035
     -4.203     25.164    248.228      7.060      5.780    107.614     32.215
     -4.205     25.152    248.013      6.995      5.770    107.754     32.395
     -4.207     25.141    247.797      6.930      5.760    107.895     32.575
     -4.209     25.129    247.581      6.865      5.750    108.035     32.756
     -4.211     25.118    247.365      6.799      5.740    108.176     32.937
     -4.213     25.106    247.148      6.733      5.730    108.316     33.119
     -4.215     25.095    246.932      6.667      5.719    108.456     33.300
     -4.217     25.084    246.715      6.600      5.709    108.596     33.482
     -4.219     25.072    246.497      6.533      5.698    108.736     33.665
     -4.221     25.061    246.280      6.465      5.688    108.876     33.848
     -4.223     25.049    246.062      6.397      5.677    109.016     34.031
     -4.225     25.038    245.844      6.329      5.667    109.155     34.214
     -4.227     25.027    245.625      6.260      5.656    109.295     34.398
     -4.229     25.015    245.406      6.191      5.646    109.434     34.582
     -4.231     25.004    245.187      6.122      5.635    109.574     34.767
     -4.233     24.993    244.968      6.052      5.624    109.713     34.952
     -4.235     24.982    244.749      5.982      5.613    109.852     35.137
     -4.237     24.971    244.529      5.912      5.602    109.991     35.322
     -4.239     24.959    244.309      5.841      5.591    110.129     35.508
     -4.241     24.948    244.088      5.770      5.580    110.268     35.694
     -4.243     24.937    243.868      5.698      5.569    110.407     35.881
     -4.245     24.926    243.647      5.626      5.558    110.545     36.068
     -4.247     24.915    243.425      5.554      5.547    110.683     36.255
     -4.249     24.904    243.204      5.481      5.536    110.821     36.443
     -4.251     24.893    242.982      5.408      5.524    110.959     36.631
     -4.253     24.882    242.760      5.335      5.513    111.097     36.819
     -4.255     24.871    242.538      5.261      5.502    111.235     37.008
     -4.257     24.860    242.315      5.187      5.490    111.373     37.197
     -4.259     24.849    242.092      5.112      5.479    111.510     37.386
     -4.261     24.838    241.869      5.037      5.467    111.648     37.576
     -4.263     24.827    241.646      4.962      5.456    111.785     37.766
     -4.265     24.816    241.422      4.886      5.444    111.922     37.956
     -4.267     24.805    241.198      4.810      5.432    112.059     38.147
     -4.269     24.794    240.974      4.733      5.420    112.196     38.338
     -4.271     24.783    240.749      4.657      5.408    112.333     38.530
     -4.273     24.772    240.524      4.579      5.397    112.470     38.722
     -4.275     24.762    240.299      4.502      5.385    112.606     38.914
     -4.277     24.751    240.074      4.424      5.373    112.743     39.106
     -4.279     24.740    239.848      4.345      5.360    112.879     39.299
     -4.281     24.729    239.622      4.266      5.348    113.015     39.493
     -4.283     24.719    239.396      4.187      5.336    113.151     39.686
     -4.285     24.708    239.170      4.108      5.324    113.287     39.880
     -4.287     24.698    238.943      4.028      5.312    113.422     40.075
     -4.289     24.687    238.716      3.947      5.299    113.558     40.269
     -4.291     24.676    238.489      3.867      5.287    113.693     40.464
     -4.293     24.666    238.261      3.786      5.274    113.829     40.660
     -4.295     24.655    238.034      3.704      5.262    113.964     40.856
     -4.297     24.645    237.805      3.622      5.249    114.099     41.052
     -4.299     24.634    237.577      3.540      5.236    114.234     41.249
     -4.301     24.624    237.349      3.457      5.224    114.368     41.446
     -4.303     24.613    237.120      3.374      5.211    114.503     41.643
     -4.305     24.603    236.891      3.291      5.198    114.637     41.841
     -4.307     24.593    236.661      3.207      5.185    114.772     42.039
     -4.309     24.582    236.431      3.122      5.172    114.906     42.237
     -4.311     24.572    236.202      3.038      5.159    115.040     42.436
     -4.313     24.562    235.971      2.953      5.146    115.174     42.635
     -4.315     24.551    235.741      2.867      5.133    115.307     42.834
     -4.317     24.541    235.510      2.781      5.120    115.441     43.034
     -4.319     24.531    235.279      2.695      5.107    115.574     43.235
     -4.321     24.521    235.048      2.608      5.093    115.708     43.435
     -4.323     24.510    234.816      2.521      5.080    115.841     43.636
     -4.325     24.500    234.584      2.434      5.066    115.974     43.838
     -4.327     24.490    234.352      2.346      5.053    116.107     44.039
     -4.329     24.480    234.120      2.258      5.039    116.239     44.242
     -4.331     24.470    233.887      2.169      5.026    116.372     44.444
     -4.333     24.460    233.654      2.080      5.012    116.504     44.647
     -4.335     24.450    233.421      1.990      4.998    116.636     44.850
     -4.337     24.440    233.188      1.901      4.985    116.768     45.054
     -4.339     24.430    232.954      1.810      4.971    116.900     45.258
     -4.341     24.420    232.720      1.719      4.957    117.032     45.463
     -4.343     24.410    232.486      1.628      4.943    117.164     45.667
     -4.345     24.400    232.252      1.537      4.929    117.295     45.873
     -4.347     24.390    232.017      1.445      4.915    117.426     46.078
     -4.349     24.381    231.782      1.353      4.900    117.557     46.284
     -4.351     24.371    231.547      1.260      4.886    117.688     46.491
     -4.353     24.361    231.311      1.167      4.872    117.819     46.697
     -4.355     24.351    231.075      1.073      4.857    117.950     46.904
     -4.357     24.342    230.839      0.979      4.843    118.080     47.112
     -4.359     24.332    230.603      0.884      4.829    118.210     47.320
     -4.361     24.322    230.367      0.790      4.814    118.340     47.528
     -4.363     24.313    230.130      0.694      4.799    118.470     47.737
     -4.365     24.303    229.893      0.599      4.785    118.600     47.946
     -4.367     24.294    229.655      0.503      4.770    118.730     48.155
     -4.369     24.284    229.418      0.406      4.755    118.859     48.365
     -4.371     24.275    229.180      0.309      4.740    118.988     48.576
     -4.373     24.265    228.942      0.212      4.725    119.117     48.786
     -4.375     24.256    228.703      0.114      4.710    119.246     48.997
     -4.377     24.246    228.465      0.016      4.695    119.375     49.209
     -4.379     24.237    228.226     -0.083      4.680    119.503     49.421
     -4.381     24.228    227.987     -0.182      4.665    119.632     49.633
     -4.383     24.218    227.747     -0.281      4.650    119.760     49.845
     -4.385     24.209    227.508     -0.381      4.634    119.888     50.059
     -4.387     24.200    227.268     -0.482      4.619    120.016     50.272
     -4.389     24.190    227.028     -0.582      4.603    120.143     50.486
     -4.391     24.181    226.787     -0.684      4.588    120.271     50.700
     -4.393     24.172    226.547     -0.785      4.572    120.398     50.915
     -4.395     24.163    226.306     -0.887      4.557    120.525     51.130
     -4.397     24.154    226.065     -0.990      4.541    120.652     51.345
     -4.399     24.145    225.823     -1.093      4.525    120.779     51.561
     -4.401     24.136    225.581     -1.196      4.509    120.905     51.777
     -4.403     24.127    225.340     -1.300      4.493    121.032     51.994
     -4.405     24.118    225.097     -1.404      4.477    121.158     52.211
     -4.407     24.109    224.855     -1.509      4.461    121.284     52.429
