#         t          x          y          z         vx         vy         vz
     -7.873     83.688    241.452   -410.436    -12.206    -47.669     51.040
     -7.875     83.712    241.548   -410.538    -12.206    -47.676     51.037
     -7.877     83.737    241.643   -410.640    -12.206    -47.684     51.033
     -7.879     83.761    241.738   -410.742    -12.206    -47.691     51.029
     -7.881     83.785    241.834   -410.844    -12.207    -47.698     51.026
     -7.883     83.810    241.929   -410.946    -12.207    -47.706     51.022
     -7.885     83.834    242.025   -411.049    -12.207    -47.713     51.019
     -7.887     83.859    242.120   -411.151    -12.207    -47.720     51.015
     -7.889     83.883    242.216   -411.253    -12.208    -47.728     51.011
     -7.891     83.908    242.311   -411.355    -12.208    -47.735     51.008
     -7.893     83.932    242.406   -411.457    -12.208    -47.742     51.004
     -7.895     83.956    242.502   -411.559    -12.208    -47.750     51.001
     -7.897     83.981    242.597   -411.661    -12.209    -47.757     50.997
     -7.899     84.005    242.693   -411.763    -12.209    -47.764     50.993
     -7.901     84.030    242.789   -411.865    -12.209    -47.772     50.990
     -7.903     84.054    242.884   -411.967    -12.209    -47.779     50.986
     -7.905     84.078    242.980   -412.069    -12.209    -47.787     50.983
     -7.907     84.103    243.075   -412.170    -12.210    -47.794     50.979
     -7.909     84.127    243.171   -412.272    -12.210    -47.801     50.975
     -7.911     84.152    243.266   -412.374    -12.210    -47.809     50.972
     -7.913     84.176    243.362   -412.476    -12.210    -47.816     50.968
     -7.915     84.201    243.458   -412.578    -12.211    -47.823     50.964
     -7.917     84.225    243.553   -412.680    -12.211    -47.831     50.961
     -7.919     84.249    243.649   -412.782    -12.211    -47.838     50.957
     -7.921     84.274    243.745   -412.884    -12.211    -47.845     50.953
     -7.923     84.298    243.840   -412.986    -12.212    -47.853     50.950
     -7.925     84.323    243.936   -413.088    -12.212    -47.860     50.946
     -7.927     84.347    244.032   -413.190    -12.212    -47.868     50.942
     -7.929     84.372    244.128   -413.292    -12.212    -47.875     50.939
     -7.931     84.396    244.223   -413.393    -12.212    -47.882     50.935
     -7.933     84.420    244.319   -413.495    -12.213    -47.890     50.932
     -7.935     84.445    244.415   -413.597    -12.213    -47.897     50.928
     -7.937     84.469    244.511   -413.699    -12.213    -47.905     50.924
     -7.939     84.494    244.607   -413.801    -12.213    -47.912     50.921
     -7.941     84.518    244.702   -413.903    -12.214    -47.919     50.917
     -7.943     84.542    244.798   -414.005    -12.214    -47.927     50.913
     -7.945     84.567    244.894   -414.106    -12.214    -47.934     50.909
     -7.947     84.591    244.990   -414.208    -12.214    -47.942     50.906
     -7.949     84.616    245.086   -414.310    -12.214    -47.949     50.902
     -7.951     84.640    245.182   -414.412    -12.215    -47.956     50.898
     -7.953     84.665    245.278   -414.514    -12.215    -47.964     50.895
     -7.955     84.689    245.374   -414.615    -12.215    -47.971     50.891
     -7.957     84.713    245.470   -414.717    -12.215    -47.979     50.887
     -7.959     84.738    245.566   -414.819    -12.216    -47.986     50.884
     -7.961     84.762    245.661   -414.921    -12.216    -47.994     50.880
     -7.963     84.787    245.757   -415.022    -12.216    -48.001     50.876
     -7.965     84.811    245.853   -415.124    -12.216    -48.008     50.873
     -7.967     84.836    245.950   -415.226    -12.216    -48.016     50.869
     -7.969     84.860    246.046   -415.328    -12.217    -48.023     50.865
     -7.971     84.885    246.142   -415.429    -12.217    -48.031     50.861
     -7.973     84.909    246.238   -415.531    -12.217    -48.038     50.858
     -7.975     84.933    246.334   -415.633    -12.217    -48.046     50.854
     -7.977     84.958    246.430   -415.735    -12.218    -48.053     50.850
     -7.979     84.982    246.526   -415.836    -12.218    -48.061     50.846
     -7.981     85.007    246.622   -415.938    -12.218    -48.068     50.843
     -7.983     85.031    246.718   -416.040    -12.218    -48.076     50.839
     -7.985     85.056    246.814   -416.141    -12.218    -48.083     50.835
     -7.987     85.080    246.911   -416.243    -12.219    -48.090     50.831
     -7.989     85.104    247.007   -416.345    -12.219    -48.098     50.828
     -7.991     85.129    247.103   -416.446    -12.219    -48.105     50.824
     -7.993     85.153    247.199   -416.548    -12.219    -48.113     50.820
     -7.995     85.178    247.295   -416.650    -12.220    -48.120     50.816
     -7.997     85.202    247.392   -416.751    -12.220    -48.128     50.813
     -7.999     85.227    247.488   -416.853    -12.220    -48.135     50.809
     -8.001     85.251    247.584   -416.954    -12.220    -48.143     50.805
     -8.003     85.276    247.680   -417.056    -12.220    -48.150     50.801
     -8.005     85.300    247.777   -417.158    -12.221    -48.158     50.798
     -8.007     85.324    247.873   -417.259    -12.221    -48.165     50.794
     -8.009     85.349    247.969   -417.361    -12.221    -48.173     50.790
     -8.011     85.373    248.066   -417.462    -12.221    -48.180     50.786
     -8.013     85.398    248.162   -417.564    -12.222    -48.188     50.783
     -8.015     85.422    248.259   -417.665    -12.222    -48.195     50.779
     -8.017     85.447    248.355   -417.767    -12.222    -48.203     50.775
     -8.019     85.471    248.451   -417.869    -12.222    -48.210     50.771
     -8.021     85.496    248.548   -417.970    -12.222    -48.218     50.767
     -8.023     85.520    248.644   -418.072    -12.223    -48.225     50.764
     -8.025     85.544    248.741   -418.173    -12.223    -48.233     50.760
     -8.027     85.569    248.837   -418.275    -12.223    -48.240     50.756
     -8.029     85.593    248.934   -418.376    -12.223    -48.248     50.752
     -8.031     85.618    249.030   -418.478    -12.224    -48.255     50.748
     -8.033     85.642    249.127   -418.579    -12.224    -48.263     50.745
     -8.035     85.667    249.223   -418.681    -12.224    -48.270     50.741
     -8.037     85.691    249.320   -418.782    -12.224    -48.278     50.737
     -8.039     85.716    249.416   -418.884    -12.224    -48.285     50.733
     -8.041     85.740    249.513   -418.985    -12.225    -48.293     50.729
     -8.043     85.764    249.610   -419.087    -12.225    -48.301     50.725
     -8.045     85.789    249.706   -419.188    -12.225    -48.308     50.722
     -8.047     85.813    249.803   -419.289    -12.225    -48.316     50.718
     -8.049     85.838    249.899   -419.391    -12.225    -48.323     50.714
     -8.051     85.862    249.996   -419.492    -12.226    -48.331     50.710
     -8.053     85.887    250.093   -419.594    -12.226    -48.338     50.706
     -8.055     85.911    250.189   -419.695    -12.226    -48.346     50.702
     -8.057     85.936    250.286   -419.797    -12.226    -48.353     50.698
     -8.059     85.960    250.383   -419.898    -12.227    -48.361     50.695
     -8.061     85.984    250.480   -419.999    -12.227    -48.369     50.691
     -8.063     86.009    250.576   -420.101    -12.227    -48.376     50.687
     -8.065     86.033    250.673   -420.202    -12.227    -48.384     50.683
     -8.067     86.058    250.770   -420.303    -12.227    -48.391     50.679
     -8.069     86.082    250.867   -420.405    -12.228    -48.399     50.675
     -8.071     86.107    250.963   -420.506    -12.228    -48.406     50.671
     -8.073     86.131    251.060   -420.607    -12.228    -48.414     50.668
     -8.075     86.156    251.157   -420.709    -12.228    -48.422     50.664
     -8.077     86.180    251.254   -420.810    -12.228    -48.429     50.660
     -8.079     86.205    251.351   -420.911    -12.229    -48.437     50.656
     -8.081     86.229    251.448   -421.013    -12.229    -48.444     50.652
     -8.083     86.254    251.545   -421.114    -12.229    -48.452     50.648
     -8.085     86.278    251.641   -421.215    -12.229    -48.460     50.644
     -8.087     86.302    251.738   -421.317    -12.230    -48.467     50.640
     -8.089     86.327    251.835   -421.418    -12.230    -48.475     50.636
     -8.091     86.351    251.932   -421.519    -12.230    -48.482     50.632
     -8.093     86.376    252.029   -421.620    -12.230    -48.490     50.629
     -8.095     86.400    252.126   -421.722    -12.230    -48.498     50.625
     -8.097     86.425    252.223   -421.823    -12.231    -48.505     50.621
     -8.099     86.449    252.320   -421.924    -12.231    -48.513     50.617
     -8.101     86.474    252.417   -422.025    -12.231    -48.520     50.613
     -8.103     86.498    252.514   -422.127    -12.231    -48.528     50.609
     -8.105     86.523    252.611   -422.228    -12.231    -48.536     50.605
     -8.107     86.547    252.708   -422.329    -12.232    -48.543     50.601
     -8.109     86.571    252.806   -422.430    -12.232    -48.551     50.597
     -8.111     86.596    252.903   -422.531    -12.232    -48.559     50.593
     -8.113     86.620    253.000   -422.633    -12.232    -48.566     50.589
     -8.115     86.645    253.097   -422.734    -12.233    -48.574     50.585
     -8.117     86.669    253.194   -422.835    -12.233    -48.582     50.581
     -8.119     86.694    253.291   -422.936    -12.233    -48.589     50.577
     -8.121     86.718    253.388   -423.037    -12.233    -48.597     50.573
     -8.123     86.743    253.486   -423.138    -12.233    -48.605     50.569
     -8.125     86.767    253.583   -423.240    -12.234    -48.612     50.565
     -8.127     86.792    253.680   -423.341    -12.234    -48.620     50.561
     -8.129     86.816    253.777   -423.442    -12.234    -48.627     50.557
     -8.131     86.841    253.875   -423.543    -12.234    -48.635     50.554
     -8.133     86.865    253.972   -423.644    -12.234    -48.643     50.550
     -8.135     86.890    254.069   -423.745    -12.235    -48.651     50.546
     -8.137     86.914    254.167   -423.846    -12.235    -48.658     50.542
     -8.139     86.939    254.264   -423.947    -12.235    -48.666     50.538
     -8.141     86.963    254.361   -424.048    -12.235    -48.674     50.534
     -8.143     86.987    254.459   -424.149    -12.235    -48.681     50.530
     -8.145     87.012    254.556   -424.250    -12.236    -48.689     50.526
     -8.147     87.036    254.653   -424.351    -12.236    -48.697     50.522
     -8.149     87.061    254.751   -424.453    -12.236    -48.704     50.518
     -8.151     87.085    254.848   -424.554    -12.236    -48.712     50.514
     -8.153     87.110    254.946   -424.655    -12.236    -48.720     50.510
     -8.155     87.134    255.043   -424.756    -12.237    -48.727     50.506
     -8.157     87.159    255.140   -424.857    -12.237    -48.735     50.501
     -8.159     87.183    255.238   -424.958    -12.237    -48.743     50.497
     -8.161     87.208    255.335   -425.059    -12.237    -48.751     50.493
     -8.163     87.232    255.433   -425.160    -12.238    -48.758     50.489
     -8.165     87.257    255.530   -425.261    -12.238    -48.766     50.485
     -8.167     87.281    255.628   -425.361    -12.238    -48.774     50.481
     -8.169     87.306    255.726   -425.462    -12.238    -48.781     50.477
     -8.171     87.330    255.823   -425.563    -12.238    -48.789     50.473
     -8.173     87.355    255.921   -425.664    -12.239    -48.797     50.469
     -8.175     87.379    256.018   -425.765    -12.239    -48.805     50.465
     -8.177     87.404    256.116   -425.866    -12.239    -48.812     50.461
     -8.179     87.428    256.214   -425.967    -12.239    -48.820     50.457
     -8.181     87.452    256.311   -426.068    -12.239    -48.828     50.453
     -8.183     87.477    256.409   -426.169    -12.240    -48.836     50.449
     -8.185     87.501    256.507   -426.270    -12.240    -48.843     50.445
     -8.187     87.526    256.604   -426.371    -12.240    -48.851     50.441
     -8.189     87.550    256.702   -426.472    -12.240    -48.859     50.437
     -8.191     87.575    256.800   -426.572    -12.240    -48.867     50.433
     -8.193     87.599    256.897   -426.673    -12.241    -48.874     50.428
     -8.195     87.624    256.995   -426.774    -12.241    -48.882     50.424
     -8.197     87.648    257.093   -426.875    -12.241    -48.890     50.420
     -8.199     87.673    257.191   -426.976    -12.241    -48.898     50.416
     -8.201     87.697    257.289   -427.077    -12.241    -48.906     50.412
     -8.203     87.722    257.386   -427.178    -12.242    -48.913     50.408
     -8.205     87.746    257.484   -427.278    -12.242    -48.921     50.404
     -8.207     87.771    257.582   -427.379    -12.242    -48.929     50.400
     -8.209     87.795    257.680   -427.480    -12.242    -48.937     50.396
     -8.211     87.820    257.778   -427.581    -12.242    -48.944     50.391
     -8.213     87.844    257.876   -427.681    -12.243    -48.952     50.387
     -8.215     87.869    257.974   -427.782    -12.243    -48.960     50.383
     -8.217     87.893    258.072   -427.883    -12.243    -48.968     50.379
     -8.219     87.918    258.169   -427.984    -12.243    -48.976     50.375
     -8.221     87.942    258.267   -428.085    -12.243    -48.983     50.371
     -8.223     87.967    258.365   -428.185    -12.244    -48.991     50.367
     -8.225     87.991    258.463   -428.286    -12.244    -48.999     50.363
     -8.227     88.016    258.561   -428.387    -12.244    -49.007     50.358
     -8.229     88.040    258.659   -428.487    -12.244    -49.015     50.354
     -8.231     88.065    258.757   -428.588    -12.244    -49.023     50.350
     -8.233     88.089    258.856   -428.689    -12.245    -49.030     50.346
     -8.235     88.114    258.954   -428.789    -12.245    -49.038     50.342
     -8.237     88.138    259.052   -428.890    -12.245    -49.046     50.338
     -8.239     88.163    259.150   -428.991    -12.245    -49.054     50.333
     -8.241     88.187    259.248   -429.092    -12.245    -49.062     50.329
     -8.243     88.211    259.346   -429.192    -12.246    -49.070     50.325
     -8.245     88.236    259.444   -429.293    -12.246    -49.077     50.321
     -8.247     88.260    259.542   -429.393    -12.246    -49.085     50.317
     -8.249     88.285    259.641   -429.494    -12.246    -49.093     50.312
     -8.251     88.309    259.739   -429.595    -12.246    -49.101     50.308
     -8.253     88.334    259.837   -429.695    -12.247    -49.109     50.304
     -8.255     88.358    259.935   -429.796    -12.247    -49.117     50.300
     -8.257     88.383    260.033   -429.897    -12.247    -49.125     50.296
     -8.259     88.407    260.132   -429.997    -12.247    -49.132     50.291
     -8.261     88.432    260.230   -430.098    -12.247    -49.140     50.287
     -8.263     88.456    260.328   -430.198    -12.248    -49.148     50.283
     -8.265     88.481    260.426   -430.299    -12.248    -49.156     50.279
     -8.267     88.505    260.525   -430.399    -12.248    -49.164     50.275
     -8.269     88.530    260.623   -430.500    -12.248    -49.172     50.270
     -8.271     88.554    260.722   -430.600    -12.248    -49.180     50.266
     -8.273     88.579    260.820   -430.701    -12.249    -49.188     50.262
     -8.275     88.603    260.918   -430.801    -12.249    -49.196     50.258
     -8.277     88.628    261.017   -430.902    -12.249    -49.203     50.253
     -8.279     88.652    261.115   -431.003    -12.249    -49.211     50.249
     -8.281     88.677    261.213   -431.103    -12.249    -49.219     50.245
     -8.283     88.701    261.312   -431.203    -12.250    -49.227     50.241
     -8.285     88.726    261.410   -431.304    -12.250    -49.235     50.236
     -8.287     88.750    261.509   -431.404    -12.250    -49.243     50.232
     -8.289     88.775    261.607   -431.505    -12.250    -49.251     50.228
     -8.291     88.799    261.706   -431.605    -12.250    -49.259     50.224
     -8.293     88.824    261.804   -431.706    -12.250    -49.267     50.219
     -8.295     88.848    261.903   -431.806    -12.251    -49.275     50.215
     -8.297     88.873    262.002   -431.907    -12.251    -49.283     50.211
     -8.299     88.897    262.100   -432.007    -12.251    -49.291     50.206
     -8.301     88.922    262.199   -432.107    -12.251    -49.299     50.202
     -8.303     88.946    262.297   -432.208    -12.251    -49.307     50.198
     -8.305     88.971    262.396   -432.308    -12.252    -49.314     50.194
     -8.307     88.995    262.495   -432.409    -12.252    -49.322     50.189
     -8.309     89.020    262.593   -432.509    -12.252    -49.330     50.185
     -8.311     89.044    262.692   -432.609    -12.252    -49.338     50.181
     -8.313     89.069    262.791   -432.710    -12.252    -49.346     50.176
     -8.315     89.093    262.889   -432.810    -12.253    -49.354     50.172
     -8.317     89.118    262.988   -432.910    -12.253    -49.362     50.168
     -8.319     89.142    263.087   -433.011    -12.253    -49.370     50.163
     -8.321     89.167    263.185   -433.111    -12.253    -49.378     50.159
     -8.323     89.191    263.284   -433.211    -12.253    -49.386     50.155
     -8.325     89.216    263.383   -433.312    -12.254    -49.394     50.150
     -8.327     89.240    263.482   -433.412    -12.254    -49.402     50.146
     -8.329     89.265    263.581   -433.512    -12.254    -49.410     50.142
     -8.331     89.289    263.679   -433.613    -12.254    -49.418     50.137
     -8.333     89.314    263.778   -433.713    -12.254    -49.426     50.133
     -8.335     89.339    263.877   -433.813    -12.255    -49.434     50.129
     -8.337     89.363    263.976   -433.913    -12.255    -49.442     50.124
     -8.339     89.388    264.075   -434.014    -12.255    -49.450     50.120
     -8.341     89.412    264.174   -434.114    -12.255    -49.458     50.115
     -8.343     89.437    264.273   -434.214    -12.255    -49.466     50.111
     -8.345     89.461    264.372   -434.314    -12.255    -49.474     50.107
     -8.347     89.486    264.471   -434.414    -12.256    -49.482     50.102
     -8.349     89.510    264.570   -434.515    -12.256    -49.490     50.098
     -8.351     89.535    264.669   -434.615    -12.256    -49.498     50.094
     -8.353     89.559    264.768   -434.715    -12.256    -49.506     50.089
     -8.355     89.584    264.867   -434.815    -12.256    -49.514     50.085
     -8.357     89.608    264.966   -434.915    -12.257    -49.522     50.080
     -8.359     89.633    265.065   -435.016    -12.257    -49.531     50.076
     -8.361     89.657    265.164   -435.116    -12.257    -49.539     50.071
     -8.363     89.682    265.263   -435.216    -12.257    -49.547     50.067
     -8.365     89.706    265.362   -435.316    -12.257    -49.555     50.063
     -8.367     89.731    265.461   -435.416    -12.258    -49.563     50.058
     -8.369     89.755    265.560   -435.516    -12.258    -49.571     50.054
     -8.371     89.780    265.659   -435.616    -12.258    -49.579     50.049
     -8.373     89.804    265.759   -435.716    -12.258    -49.587     50.045
     -8.375     89.829    265.858   -435.816    -12.258    -49.595     50.040
     -8.377     89.853    265.957   -435.917    -12.258    -49.603     50.036
     -8.379     89.878    266.056   -436.017    -12.259    -49.611     50.032
     -8.381     89.902    266.155   -436.117    -12.259    -49.619     50.027
     -8.383     89.927    266.255   -436.217    -12.259    -49.627     50.023
     -8.385     89.951    266.354   -436.317    -12.259    -49.635     50.018
     -8.387     89.976    266.453   -436.417    -12.259    -49.644     50.014
     -8.389     90.000    266.552   -436.517    -12.260    -49.652     50.009
     -8.391     90.025    266.652   -436.617    -12.260    -49.660     50.005
     -8.393     90.049    266.751   -436.717    -12.260    -49.668     50.000
     -8.395     90.074    266.850   -436.817    -12.260    -49.676     49.996
     -8.397     90.098    266.950   -436.917    -12.260    -49.684     49.991
     -8.399     90.123    267.049   -437.017    -12.260    -49.692     49.987
     -8.401     90.148    267.149   -437.117    -12.261    -49.700     49.982
     -8.403     90.172    267.248   -437.217    -12.261    -49.709     49.978
     -8.405     90.197    267.347   -437.317    -12.261    -49.717     49.973
     -8.407     90.221    267.447   -437.417    -12.261    -49.725     49.969
     -8.409     90.246    267.546   -437.517    -12.261    -49.733     49.964
     -8.411     90.270    267.646   -437.616    -12.262    -49.741     49.960
     -8.413     90.295    267.745   -437.716    -12.262    -49.749     49.955
     -8.415     90.319    267.845   -437.816    -12.262    -49.757     49.951
     -8.417     90.344    267.944   -437.916    -12.262    -49.766     49.946
     -8.419     90.368    268.044   -438.016    -12.262    -49.774     49.942
     -8.421     90.393    268.143   -438.116    -12.262    -49.782     49.937
     -8.423     90.417    268.243   -438.216    -12.263    -49.790     49.933
     -8.425     90.442    268.343   -438.316    -12.263    -49.798     49.928
     -8.427     90.466    268.442   -438.416    -12.263    -49.806     49.923
     -8.429     90.491    268.542   -438.515    -12.263    -49.815     49.919
     -8.431     90.515    268.641   -438.615    -12.263    -49.823     49.914
     -8.433     90.540    268.741   -438.715    -12.264    -49.831     49.910
     -8.435     90.564    268.841   -438.815    -12.264    -49.839     49.905
     -8.437     90.589    268.940   -438.915    -12.264    -49.847     49.901
     -8.439     90.613    269.040   -439.014    -12.264    -49.856     49.896
     -8.441     90.638    269.140   -439.114    -12.264    -49.864     49.891
     -8.443     90.663    269.240   -439.214    -12.264    -49.872     49.887
     -8.445     90.687    269.339   -439.314    -12.265    -49.880     49.882
     -8.447     90.712    269.439   -439.414    -12.265    -49.888     49.878
     -8.449     90.736    269.539   -439.513    -12.265    -49.897     49.873
     -8.451     90.761    269.639   -439.613    -12.265    -49.905     49.868
     -8.453     90.785    269.738   -439.713    -12.265    -49.913     49.864
     -8.455     90.810    269.838   -439.813    -12.265    -49.921     49.859
     -8.457     90.834    269.938   -439.912    -12.266    -49.930     49.855
     -8.459     90.859    270.038   -440.012    -12.266    -49.938     49.850
     -8.461     90.883    270.138   -440.112    -12.266    -49.946     49.845
     -8.463     90.908    270.238   -440.211    -12.266    -49.954     49.841
     -8.465     90.932    270.338   -440.311    -12.266    -49.963     49.836
     -8.467     90.957    270.438   -440.411    -12.267    -49.971     49.831
     -8.469     90.981    270.538   -440.510    -12.267    -49.979     49.827
     -8.471     91.006    270.638   -440.610    -12.267    -49.987     49.822
     -8.473     91.031    270.738   -440.710    -12.267    -49.996     49.817
     -8.475     91.055    270.838   -440.809    -12.267    -50.004     49.813
     -8.477     91.080    270.938   -440.909    -12.267    -50.012     49.808
     -8.479     91.104    271.038   -441.008    -12.268    -50.020     49.803
     -8.481     91.129    271.138   -441.108    -12.268    -50.029     49.799
     -8.483     91.153    271.238   -441.208    -12.268    -50.037     49.794
     -8.485     91.178    271.338   -441.307    -12.268    -50.045     49.789
     -8.487     91.202    271.438   -441.407    -12.268    -50.054     49.785
     -8.489     91.227    271.538   -441.506    -12.268    -50.062     49.780
     -8.491     91.251    271.638   -441.606    -12.269    -50.070     49.775
     -8.493     91.276    271.738   -441.705    -12.269    -50.079     49.771
     -8.495     91.300    271.838   -441.805    -12.269    -50.087     49.766
     -8.497     91.325    271.939   -441.905    -12.269    -50.095     49.761
     -8.499     91.349    272.039   -442.004    -12.269    -50.103     49.756
     -8.501     91.374    272.139   -442.104    -12.269    -50.112     49.752
     -8.503     91.399    272.239   -442.203    -12.270    -50.120     49.747
     -8.505     91.423    272.340   -442.303    -12.270    -50.128     49.742
     -8.507     91.448    272.440   -442.402    -12.270    -50.137     49.737
     -8.509     91.472    272.540   -442.502    -12.270    -50.145     49.733
     -8.511     91.497    272.640   -442.601    -12.270    -50.153     49.728
     -8.513     91.521    272.741   -442.700    -12.270    -50.162     49.723
     -8.515     91.546    272.841   -442.800    -12.271    -50.170     49.718
     -8.517     91.570    272.941   -442.899    -12.271    -50.179     49.714
     -8.519     91.595    273.042   -442.999    -12.271    -50.187     49.709
     -8.521     91.619    273.142   -443.098    -12.271    -50.195     49.704
     -8.523     91.644    273.243   -443.198    -12.271    -50.204     49.699
     -8.525     91.669    273.343   -443.297    -12.271    -50.212     49.695
     -8.527     91.693    273.443   -443.396    -12.272    -50.220     49.690
     -8.529     91.718    273.544   -443.496    -12.272    -50.229     49.685
     -8.531     91.742    273.644   -443.595    -12.272    -50.237     49.680
     -8.533     91.767    273.745   -443.694    -12.272    -50.246     49.675
     -8.535     91.791    273.845   -443.794    -12.272    -50.254     49.671
     -8.537     91.816    273.946   -443.893    -12.272    -50.262     49.666
     -8.539     91.840    274.046   -443.992    -12.273    -50.271     49.661
     -8.541     91.865    274.147   -444.092    -12.273    -50.279     49.656
     -8.543     91.889    274.247   -444.191    -12.273    -50.288     49.651
     -8.545     91.914    274.348   -444.290    -12.273    -50.296     49.647
     -8.547     91.939    274.449   -444.390    -12.273    -50.304     49.642
     -8.549     91.963    274.549   -444.489    -12.273    -50.313     49.637
     -8.551     91.988    274.650   -444.588    -12.274    -50.321     49.632
     -8.553     92.012    274.751   -444.687    -12.274    -50.330     49.627
     -8.555     92.037    274.851   -444.787    -12.274    -50.338     49.622
     -8.557     92.061    274.952   -444.886    -12.274    -50.347     49.617
     -8.559     92.086    275.053   -444.985    -12.274    -50.355     49.613
     -8.561     92.110    275.153   -445.084    -12.274    -50.364     49.608
     -8.563     92.135    275.254   -445.184    -12.275    -50.372     49.603
     -8.565     92.159    275.355   -445.283    -12.275    -50.380     49.598
     -8.567     92.184    275.456   -445.382    -12.275    -50.389     49.593
     -8.569     92.209    275.556   -445.481    -12.275    -50.397     49.588
     -8.571     92.233    275.657   -445.580    -12.275    -50.406     49.583
     -8.573     92.258    275.758   -445.679    -12.275    -50.414     49.578
     -8.575     92.282    275.859   -445.779    -12.276    -50.423     49.574
     -8.577     92.307    275.960   -445.878    -12.276    -50.431     49.569
     -8.579     92.331    276.061   -445.977    -12.276    -50.440     49.564
     -8.581     92.356    276.161   -446.076    -12.276    -50.448     49.559
     -8.583     92.380    276.262   -446.175    -12.276    -50.457     49.554
     -8.585     92.405    276.363   -446.274    -12.276    -50.465     49.549
     -8.587     92.430    276.464   -446.373    -12.277    -50.474     49.544
     -8.589     92.454    276.565   -446.472    -12.277    -50.482     49.539
     -8.591     92.479    276.666   -446.572    -12.277    -50.491     49.534
     -8.593     92.503    276.767   -446.671    -12.277    -50.499     49.529
     -8.595     92.528    276.868   -446.770    -12.277    -50.508     49.524
     -8.597     92.552    276.969   -446.869    -12.277    -50.517     49.519
     -8.599     92.577    277.070   -446.968    -12.277    -50.525     49.514
     -8.601     92.601    277.171   -447.067    -12.278    -50.534     49.509
     -8.603     92.626    277.272   -447.166    -12.278    -50.542     49.504
     -8.605     92.650    277.373   -447.265    -12.278    -50.551     49.499
     -8.607     92.675    277.475   -447.364    -12.278    -50.559     49.494
     -8.609     92.700    277.576   -447.463    -12.278    -50.568     49.489
     -8.611     92.724    277.677   -447.562    -12.278    -50.576     49.484
     -8.613     92.749    277.778   -447.661    -12.279    -50.585     49.479
     -8.615     92.773    277.879   -447.760    -12.279    -50.594     49.474
     -8.617     92.798    277.980   -447.859    -12.279    -50.602     49.469
     -8.619     92.822    278.082   -447.957    -12.279    -50.611     49.464
     -8.621     92.847    278.183   -448.056    -12.279    -50.619     49.459
     -8.623     92.872    278.284   -448.155    -12.279    -50.628     49.454
     -8.625     92.896    278.385   -448.254    -12.280    -50.637     49.449
     -8.627     92.921    278.487   -448.353    -12.280    -50.645     49.444
     -8.629     92.945    278.588   -448.452    -12.280    -50.654     49.439
     -8.631     92.970    278.689   -448.551    -12.280    -50.662     49.434
     -8.633     92.994    278.791   -448.650    -12.280    -50.671     49.429
     -8.635     93.019    278.892   -448.749    -12.280    -50.680     49.424
     -8.637     93.043    278.993   -448.847    -12.280    -50.688     49.419
     -8.639     93.068    279.095   -448.946    -12.281    -50.697     49.414
     -8.641     93.093    279.196   -449.045    -12.281    -50.706     49.409
     -8.643     93.117    279.297   -449.144    -12.281    -50.714     49.404
     -8.645     93.142    279.399   -449.243    -12.281    -50.723     49.399
     -8.647     93.166    279.500   -449.341    -12.281    -50.731     49.394
     -8.649     93.191    279.602   -449.440    -12.281    -50.740     49.388
     -8.651     93.215    279.703   -449.539    -12.281    -50.749     49.383
     -8.653     93.240    279.805   -449.638    -12.282    -50.757     49.378
     -8.655     93.264    279.906   -449.737    -12.282    -50.766     49.373
     -8.657     93.289    280.008   -449.835    -12.282    -50.775     49.368
     -8.659     93.314    280.109   -449.934    -12.282    -50.783     49.363
     -8.661     93.338    280.211   -450.033    -12.282    -50.792     49.358
     -8.663     93.363    280.313   -450.131    -12.282    -50.801     49.353
     -8.665     93.387    280.414   -450.230    -12.283    -50.810     49.348
     -8.667     93.412    280.516   -450.329    -12.283    -50.818     49.342
     -8.669     93.436    280.617   -450.428    -12.283    -50.827     49.337
     -8.671     93.461    280.719   -450.526    -12.283    -50.836     49.332
     -8.673     93.486    280.821   -450.625    -12.283    -50.844     49.327
     -8.675     93.510    280.923   -450.724    -12.283    -50.853     49.322
     -8.677     93.535    281.024   -450.822    -12.283    -50.862     49.317
     -8.679     93.559    281.126   -450.921    -12.284    -50.871     49.311
     -8.681     93.584    281.228   -451.019    -12.284    -50.879     49.306
     -8.683     93.608    281.329   -451.118    -12.284    -50.888     49.301
     -8.685     93.633    281.431   -451.217    -12.284    -50.897     49.296
     -8.687     93.658    281.533   -451.315    -12.284    -50.906     49.291
     -8.689     93.682    281.635   -451.414    -12.284    -50.914     49.285
     -8.691     93.707    281.737   -451.512    -12.284    -50.923     49.280
     -8.693     93.731    281.839   -451.611    -12.285    -50.932     49.275
     -8.695     93.756    281.940   -451.709    -12.285    -50.941     49.270
     -8.697     93.780    282.042   -451.808    -12.285    -50.949     49.265
     -8.699     93.805    282.144   -451.906    -12.285    -50.958     49.259
     -8.701     93.830    282.246   -452.005    -12.285    -50.967     49.254
     -8.703     93.854    282.348   -452.104    -12.285    -50.976     49.249
     -8.705     93.879    282.450   -452.202    -12.285    -50.985     49.244
     -8.707     93.903    282.552   -452.300    -12.286    -50.993     49.238
     -8.709     93.928    282.654   -452.399    -12.286    -51.002     49.233
     -8.711     93.952    282.756   -452.497    -12.286    -51.011     49.228
     -8.713     93.977    282.858   -452.596    -12.286    -51.020     49.222
     -8.715     94.002    282.960   -452.694    -12.286    -51.029     49.217
     -8.717     94.026    283.062   -452.793    -12.286    -51.037     49.212
