#         t          x          y          z         vx         vy         vz
     -2.087     58.335    364.456   -150.783     19.975   -211.476     64.853
     -2.089     58.295    364.879   -150.913     20.062   -211.197     64.348
     -2.091     58.255    365.301   -151.041     20.146   -210.917     63.846
     -2.093     58.215    365.722   -151.168     20.229   -210.635     63.347
     -2.095     58.174    366.143   -151.294     20.309   -210.354     62.852
     -2.097     58.133    366.564   -151.419     20.388   -210.071     62.361
     -2.099     58.092    366.983   -151.544     20.464   -209.788     61.873
     -2.101     58.051    367.403   -151.667     20.539   -209.503     61.388
     -2.103     58.010    367.821   -151.789     20.611   -209.219     60.907
     -2.105     57.969    368.240   -151.911     20.681   -208.933     60.429
     -2.107     57.928    368.657   -152.031     20.750   -208.647     59.954
     -2.109     57.886    369.074   -152.150     20.817   -208.361     59.482
     -2.111     57.844    369.491   -152.269     20.882   -208.074     59.014
     -2.113     57.802    369.907   -152.386     20.945   -207.786     58.549
     -2.115     57.761    370.322   -152.503     21.007   -207.498     58.087
     -2.117     57.718    370.737   -152.619     21.066   -207.210     57.628
     -2.119     57.676    371.151   -152.734     21.124   -206.921     57.173
     -2.121     57.634    371.564   -152.847     21.181   -206.632     56.720
     -2.123     57.592    371.977   -152.960     21.235   -206.342     56.271
     -2.125     57.549    372.390   -153.073     21.289   -206.052     55.824
     -2.127     57.506    372.801   -153.184     21.340   -205.762     55.381
     -2.129     57.464    373.213   -153.294     21.390   -205.471     54.940
     -2.131     57.421    373.623   -153.404     21.439   -205.180     54.502
     -2.133     57.378    374.033   -153.512     21.486   -204.889     54.068
     -2.135     57.335    374.443   -153.620     21.531   -204.598     53.636
     -2.137     57.292    374.852   -153.727     21.576   -204.306     53.207
     -2.139     57.249    375.260   -153.833     21.618   -204.014     52.780
     -2.141     57.205    375.668   -153.938     21.660   -203.722     52.357
     -2.143     57.162    376.075   -154.042     21.700   -203.430     51.936
     -2.145     57.119    376.482   -154.145     21.738   -203.138     51.518
     -2.147     57.075    376.887   -154.248     21.776   -202.845     51.103
     -2.149     57.031    377.293   -154.350     21.812   -202.553     50.690
     -2.151     56.988    377.698   -154.451     21.847   -202.260     50.280
     -2.153     56.944    378.102   -154.551     21.880   -201.967     49.873
     -2.155     56.900    378.506   -154.650     21.912   -201.675     49.468
     -2.157     56.856    378.909   -154.749     21.943   -201.382     49.066
     -2.159     56.812    379.311   -154.847     21.973   -201.089     48.667
     -2.161     56.768    379.713   -154.944     22.002   -200.796     48.269
     -2.163     56.724    380.114   -155.040     22.030   -200.503     47.875
     -2.165     56.680    380.515   -155.135     22.056   -200.210     47.483
     -2.167     56.636    380.915   -155.230     22.081   -199.917     47.093
     -2.169     56.592    381.315   -155.323     22.106   -199.625     46.706
     -2.171     56.548    381.714   -155.416     22.129   -199.332     46.321
     -2.173     56.504    382.112   -155.509     22.151   -199.039     45.938
     -2.175     56.459    382.510   -155.600     22.172   -198.746     45.558
     -2.177     56.415    382.907   -155.691     22.192   -198.454     45.180
     -2.179     56.370    383.304   -155.781     22.211   -198.161     44.805
     -2.181     56.326    383.700   -155.870     22.229   -197.868     44.432
     -2.183     56.282    384.095   -155.959     22.246   -197.576     44.061
     -2.185     56.237    384.490   -156.046     22.262   -197.284     43.692
     -2.187     56.192    384.884   -156.133     22.277   -196.991     43.325
     -2.189     56.148    385.278   -156.220     22.291   -196.699     42.961
     -2.191     56.103    385.671   -156.305     22.304   -196.407     42.599
     -2.193     56.059    386.064   -156.390     22.317   -196.116     42.239
     -2.195     56.014    386.455   -156.474     22.328   -195.824     41.881
     -2.197     55.969    386.847   -156.558     22.339   -195.532     41.525
     -2.199     55.925    387.238   -156.640     22.348   -195.241     41.171
     -2.201     55.880    387.628   -156.722     22.357   -194.950     40.820
     -2.203     55.835    388.017   -156.804     22.365   -194.659     40.470
     -2.205     55.791    388.406   -156.884     22.373   -194.368     40.123
     -2.207     55.746    388.795   -156.964     22.379   -194.077     39.777
     -2.209     55.701    389.183   -157.043     22.385   -193.787     39.434
     -2.211     55.656    389.570   -157.122     22.389   -193.497     39.092
     -2.213     55.611    389.957   -157.200     22.393   -193.206     38.752
     -2.215     55.567    390.343   -157.277     22.397   -192.917     38.415
     -2.217     55.522    390.728   -157.353     22.399   -192.627     38.079
     -2.219     55.477    391.113   -157.429     22.401   -192.337     37.745
     -2.221     55.432    391.498   -157.504     22.402   -192.048     37.413
     -2.223     55.387    391.882   -157.579     22.402   -191.759     37.083
     -2.225     55.343    392.265   -157.653     22.402   -191.470     36.755
     -2.227     55.298    392.647   -157.726     22.401   -191.182     36.428
     -2.229     55.253    393.029   -157.798     22.399   -190.893     36.104
     -2.231     55.208    393.411   -157.870     22.397   -190.605     35.781
     -2.233     55.163    393.792   -157.942     22.394   -190.318     35.460
     -2.235     55.119    394.172   -158.012     22.390   -190.030     35.141
     -2.237     55.074    394.552   -158.082     22.385   -189.743     34.823
     -2.239     55.029    394.931   -158.151     22.380   -189.455     34.507
     -2.241     54.984    395.310   -158.220     22.375   -189.169     34.193
     -2.243     54.940    395.688   -158.288     22.368   -188.882     33.881
     -2.245     54.895    396.065   -158.356     22.361   -188.596     33.570
     -2.247     54.850    396.442   -158.422     22.354   -188.310     33.261
     -2.249     54.805    396.819   -158.489     22.346   -188.024     32.954
     -2.251     54.761    397.194   -158.554     22.337   -187.738     32.648
     -2.253     54.716    397.570   -158.619     22.328   -187.453     32.344
     -2.255     54.672    397.944   -158.684     22.318   -187.168     32.042
     -2.257     54.627    398.318   -158.747     22.307   -186.883     31.741
     -2.259     54.582    398.692   -158.811     22.296   -186.599     31.441
     -2.261     54.538    399.065   -158.873     22.285   -186.315     31.144
     -2.263     54.493    399.437   -158.935     22.273   -186.031     30.847
     -2.265     54.449    399.809   -158.997     22.260   -185.747     30.553
     -2.267     54.404    400.180   -159.057     22.247   -185.464     30.260
     -2.269     54.360    400.551   -159.118     22.233   -185.181     29.968
     -2.271     54.315    400.921   -159.177     22.219   -184.898     29.678
     -2.273     54.271    401.290   -159.236     22.204   -184.616     29.389
     -2.275     54.226    401.659   -159.295     22.189   -184.333     29.102
     -2.277     54.182    402.028   -159.353     22.173   -184.052     28.816
     -2.279     54.138    402.395   -159.410     22.157   -183.770     28.532
     -2.281     54.093    402.763   -159.467     22.141   -183.489     28.249
     -2.283     54.049    403.129   -159.523     22.123   -183.208     27.968
     -2.285     54.005    403.495   -159.579     22.106   -182.927     27.688
     -2.287     53.961    403.861   -159.634     22.088   -182.647     27.409
     -2.289     53.917    404.226   -159.688     22.069   -182.366     27.132
     -2.291     53.872    404.591   -159.742     22.050   -182.087     26.856
     -2.293     53.828    404.954   -159.796     22.031   -181.807     26.582
     -2.295     53.784    405.318   -159.849     22.011   -181.528     26.309
     -2.297     53.740    405.681   -159.901     21.991   -181.249     26.037
     -2.299     53.696    406.043   -159.953     21.970   -180.970     25.767
     -2.301     53.652    406.404   -160.004     21.949   -180.692     25.498
     -2.303     53.609    406.766   -160.055     21.927   -180.414     25.230
     -2.305     53.565    407.126   -160.105     21.905   -180.136     24.963
     -2.307     53.521    407.486   -160.155     21.883   -179.859     24.698
     -2.309     53.477    407.845   -160.204     21.860   -179.582     24.434
     -2.311     53.433    408.204   -160.252     21.837   -179.305     24.171
     -2.313     53.390    408.563   -160.301     21.813   -179.028     23.910
     -2.315     53.346    408.920   -160.348     21.789   -178.752     23.650
     -2.317     53.303    409.278   -160.395     21.765   -178.476     23.391
     -2.319     53.259    409.634   -160.442     21.740   -178.200     23.133
     -2.321     53.216    409.991   -160.488     21.715   -177.925     22.877
     -2.323     53.172    410.346   -160.533     21.689   -177.650     22.621
     -2.325     53.129    410.701   -160.578     21.664   -177.375     22.367
     -2.327     53.086    411.056   -160.623     21.637   -177.101     22.114
     -2.329     53.042    411.410   -160.667     21.611   -176.827     21.863
     -2.331     52.999    411.763   -160.710     21.584   -176.553     21.612
     -2.333     52.956    412.116   -160.753     21.557   -176.279     21.362
     -2.335     52.913    412.468   -160.796     21.529   -176.006     21.114
     -2.337     52.870    412.820   -160.838     21.501   -175.733     20.867
     -2.339     52.827    413.171   -160.879     21.473   -175.461     20.621
     -2.341     52.784    413.522   -160.920     21.444   -175.188     20.376
     -2.343     52.741    413.872   -160.961     21.415   -174.916     20.132
     -2.345     52.698    414.221   -161.001     21.386   -174.645     19.890
     -2.347     52.656    414.570   -161.040     21.356   -174.373     19.648
     -2.349     52.613    414.919   -161.079     21.326   -174.102     19.408
     -2.351     52.570    415.267   -161.118     21.296   -173.831     19.168
     -2.353     52.528    415.614   -161.156     21.265   -173.560     18.930
     -2.355     52.485    415.961   -161.193     21.235   -173.290     18.693
     -2.357     52.443    416.307   -161.231     21.203   -173.020     18.456
     -2.359     52.400    416.653   -161.267     21.172   -172.751     18.221
     -2.361     52.358    416.998   -161.303     21.140   -172.481     17.987
     -2.363     52.316    417.343   -161.339     21.108   -172.212     17.754
     -2.365     52.274    417.687   -161.375     21.076   -171.943     17.522
     -2.367     52.232    418.031   -161.409     21.043   -171.675     17.291
     -2.369     52.190    418.374   -161.444     21.010   -171.407     17.061
     -2.371     52.148    418.716   -161.478     20.977   -171.139     16.832
     -2.373     52.106    419.058   -161.511     20.943   -170.871     16.603
     -2.375     52.064    419.400   -161.544     20.910   -170.604     16.376
     -2.377     52.022    419.741   -161.577     20.876   -170.336     16.150
     -2.379     51.980    420.081   -161.609     20.841   -170.070     15.925
     -2.381     51.939    420.421   -161.640     20.807   -169.803     15.701
     -2.383     51.897    420.760   -161.671     20.772   -169.537     15.478
     -2.385     51.856    421.099   -161.702     20.737   -169.271     15.255
     -2.387     51.814    421.437   -161.732     20.701   -169.005     15.034
     -2.389     51.773    421.775   -161.762     20.666   -168.740     14.814
     -2.391     51.731    422.112   -161.792     20.630   -168.475     14.594
     -2.393     51.690    422.449   -161.821     20.594   -168.210     14.375
     -2.395     51.649    422.785   -161.849     20.557   -167.946     14.158
     -2.397     51.608    423.121   -161.877     20.520   -167.681     13.941
     -2.399     51.567    423.456   -161.905     20.484   -167.417     13.725
     -2.401     51.526    423.791   -161.932     20.446   -167.154     13.510
     -2.403     51.485    424.125   -161.959     20.409   -166.890     13.296
     -2.405     51.444    424.458   -161.985     20.371   -166.627     13.083
     -2.407     51.404    424.791   -162.011     20.334   -166.364     12.871
     -2.409     51.363    425.124   -162.037     20.295   -166.101     12.659
     -2.411     51.323    425.456   -162.062     20.257   -165.839     12.449
     -2.413     51.282    425.787   -162.087     20.219   -165.577     12.239
     -2.415     51.242    426.118   -162.111     20.180   -165.315     12.030
     -2.417     51.201    426.448   -162.135     20.141   -165.054     11.822
     -2.419     51.161    426.778   -162.158     20.102   -164.792     11.615
     -2.421     51.121    427.107   -162.181     20.062   -164.531     11.409
     -2.423     51.081    427.436   -162.204     20.022   -164.271     11.203
     -2.425     51.041    427.764   -162.226     19.983   -164.010     10.998
     -2.427     51.001    428.092   -162.248     19.942   -163.750     10.794
     -2.429     50.961    428.419   -162.269     19.902   -163.490     10.591
     -2.431     50.921    428.746   -162.290     19.862   -163.230     10.389
     -2.433     50.882    429.072   -162.311     19.821   -162.971     10.188
     -2.435     50.842    429.398   -162.331     19.780   -162.712      9.987
     -2.437     50.803    429.723   -162.351     19.739   -162.453      9.787
     -2.439     50.763    430.048   -162.370     19.697   -162.194      9.588
     -2.441     50.724    430.372   -162.389     19.656   -161.936      9.390
     -2.443     50.684    430.696   -162.408     19.614   -161.677      9.192
     -2.445     50.645    431.019   -162.426     19.572   -161.420      8.995
     -2.447     50.606    431.341   -162.444     19.530   -161.162      8.799
     -2.449     50.567    431.663   -162.461     19.488   -160.904      8.604
     -2.451     50.528    431.985   -162.478     19.445   -160.647      8.410
     -2.453     50.489    432.306   -162.495     19.402   -160.390      8.216
     -2.455     50.451    432.626   -162.511     19.359   -160.134      8.023
     -2.457     50.412    432.946   -162.527     19.316   -159.877      7.831
     -2.459     50.373    433.266   -162.542     19.273   -159.621      7.639
     -2.461     50.335    433.585   -162.557     19.229   -159.365      7.448
     -2.463     50.296    433.903   -162.572     19.186   -159.109      7.258
     -2.465     50.258    434.221   -162.586     19.142   -158.854      7.069
     -2.467     50.220    434.539   -162.600     19.098   -158.599      6.880
     -2.469     50.182    434.856   -162.614     19.054   -158.344      6.692
     -2.471     50.144    435.172   -162.627     19.009   -158.089      6.505
     -2.473     50.106    435.488   -162.640     18.965   -157.835      6.319
     -2.475     50.068    435.804   -162.652     18.920   -157.580      6.133
     -2.477     50.030    436.118   -162.664     18.875   -157.326      5.948
     -2.479     49.992    436.433   -162.676     18.830   -157.072      5.763
     -2.481     49.955    436.747   -162.687     18.785   -156.819      5.579
     -2.483     49.917    437.060   -162.698     18.739   -156.566      5.396
     -2.485     49.880    437.373   -162.709     18.693   -156.312      5.214
     -2.487     49.842    437.685   -162.719     18.648   -156.060      5.032
     -2.489     49.805    437.997   -162.729     18.602   -155.807      4.851
     -2.491     49.768    438.309   -162.739     18.556   -155.554      4.671
     -2.493     49.731    438.619   -162.748     18.509   -155.302      4.491
     -2.495     49.694    438.930   -162.757     18.463   -155.050      4.312
     -2.497     49.657    439.240   -162.765     18.416   -154.798      4.133
     -2.499     49.620    439.549   -162.773     18.370   -154.547      3.956
     -2.501     49.584    439.858   -162.781     18.323   -154.296      3.778
     -2.503     49.547    440.166   -162.788     18.275   -154.044      3.602
     -2.505     49.510    440.474   -162.795     18.228   -153.794      3.426
     -2.507     49.474    440.781   -162.802     18.181   -153.543      3.251
     -2.509     49.438    441.088   -162.808     18.133   -153.292      3.076
     -2.511     49.402    441.395   -162.814     18.086   -153.042      2.902
     -2.513     49.365    441.700   -162.820     18.038   -152.792      2.729
     -2.515     49.329    442.006   -162.825     17.990   -152.542      2.556
     -2.517     49.293    442.311   -162.830     17.941   -152.293      2.384
     -2.519     49.258    442.615   -162.835     17.893   -152.043      2.212
     -2.521     49.222    442.919   -162.839     17.845   -151.794      2.041
     -2.523     49.186    443.222   -162.843     17.796   -151.545      1.871
     -2.525     49.151    443.525   -162.847     17.747   -151.296      1.701
     -2.527     49.115    443.827   -162.850     17.698   -151.048      1.532
     -2.529     49.080    444.129   -162.853     17.649   -150.799      1.363
     -2.531     49.045    444.430   -162.855     17.600   -150.551      1.196
     -2.533     49.009    444.731   -162.857     17.551   -150.303      1.028
     -2.535     48.974    445.032   -162.859     17.501   -150.055      0.861
     -2.537     48.939    445.332   -162.861     17.452   -149.808      0.695
     -2.539     48.905    445.631   -162.862     17.402   -149.560      0.529
     -2.541     48.870    445.930   -162.863     17.352   -149.313      0.364
     -2.543     48.835    446.228   -162.864     17.302   -149.066      0.200
     -2.545     48.801    446.526   -162.864     17.252   -148.819      0.036
     -2.547     48.766    446.823   -162.864     17.201   -148.573     -0.127
     -2.549     48.732    447.120   -162.863     17.151   -148.326     -0.290
     -2.551     48.698    447.417   -162.863     17.100   -148.080     -0.453
     -2.553     48.663    447.713   -162.861     17.049   -147.834     -0.614
     -2.555     48.629    448.008   -162.860     16.999   -147.588     -0.775
     -2.557     48.595    448.303   -162.858     16.948   -147.342     -0.936
     -2.559     48.562    448.597   -162.856     16.896   -147.097     -1.096
     -2.561     48.528    448.891   -162.854     16.845   -146.851     -1.256
     -2.563     48.494    449.185   -162.851     16.794   -146.606     -1.415
     -2.565     48.461    449.478   -162.848     16.742   -146.361     -1.573
     -2.567     48.427    449.770   -162.845     16.690   -146.117     -1.731
     -2.569     48.394    450.062   -162.841     16.639   -145.872     -1.889
     -2.571     48.361    450.354   -162.837     16.587   -145.628     -2.045
     -2.573     48.328    450.645   -162.833     16.535   -145.383     -2.202
     -2.575     48.295    450.935   -162.829     16.482   -145.139     -2.358
     -2.577     48.262    451.225   -162.824     16.430   -144.895     -2.513
     -2.579     48.229    451.515   -162.819     16.378   -144.652     -2.668
     -2.581     48.196    451.804   -162.813     16.325   -144.408     -2.822
     -2.583     48.164    452.093   -162.807     16.272   -144.165     -2.976
     -2.585     48.131    452.381   -162.801     16.219   -143.921     -3.129
     -2.587     48.099    452.668   -162.795     16.167   -143.678     -3.282
     -2.589     48.066    452.955   -162.788     16.113   -143.436     -3.434
     -2.591     48.034    453.242   -162.781     16.060   -143.193     -3.586
     -2.593     48.002    453.528   -162.774     16.007   -142.950     -3.737
     -2.595     47.970    453.814   -162.766     15.953   -142.708     -3.888
     -2.597     47.938    454.099   -162.758     15.900   -142.466     -4.038
     -2.599     47.907    454.384   -162.750     15.846   -142.224     -4.188
     -2.601     47.875    454.668   -162.741     15.792   -141.982     -4.338
     -2.603     47.843    454.952   -162.733     15.738   -141.740     -4.486
     -2.605     47.812    455.235   -162.724     15.684   -141.498     -4.635
     -2.607     47.781    455.518   -162.714     15.630   -141.257     -4.783
     -2.609     47.750    455.800   -162.704     15.576   -141.016     -4.930
     -2.611     47.718    456.082   -162.694     15.521   -140.775     -5.077
     -2.613     47.687    456.363   -162.684     15.467   -140.534     -5.224
     -2.615     47.657    456.644   -162.673     15.412   -140.293     -5.370
     -2.617     47.626    456.924   -162.663     15.357   -140.052     -5.515
     -2.619     47.595    457.204   -162.651     15.303   -139.812     -5.660
     -2.621     47.565    457.483   -162.640     15.248   -139.571     -5.805
     -2.623     47.534    457.762   -162.628     15.192   -139.331     -5.949
     -2.625     47.504    458.041   -162.616     15.137   -139.091     -6.093
     -2.627     47.474    458.319   -162.604     15.082   -138.851     -6.236
     -2.629     47.443    458.596   -162.591     15.026   -138.611     -6.379
     -2.631     47.413    458.873   -162.578     14.971   -138.371     -6.521
     -2.633     47.384    459.150   -162.565     14.915   -138.132     -6.663
     -2.635     47.354    459.426   -162.552     14.859   -137.893     -6.804
     -2.637     47.324    459.701   -162.538     14.803   -137.653     -6.945
     -2.639     47.295    459.976   -162.524     14.747   -137.414     -7.086
     -2.641     47.265    460.251   -162.510     14.691   -137.175     -7.226
     -2.643     47.236    460.525   -162.495     14.635   -136.936     -7.366
     -2.645     47.207    460.799   -162.480     14.579   -136.698     -7.505
     -2.647     47.178    461.072   -162.465     14.522   -136.459     -7.644
     -2.649     47.149    461.344   -162.450     14.466   -136.221     -7.782
     -2.651     47.120    461.617   -162.434     14.409   -135.982     -7.920
     -2.653     47.091    461.888   -162.418     14.352   -135.744     -8.058
     -2.655     47.062    462.160   -162.402     14.295   -135.506     -8.195
     -2.657     47.034    462.430   -162.385     14.238   -135.268     -8.332
     -2.659     47.005    462.701   -162.368     14.181   -135.031     -8.468
     -2.661     46.977    462.970   -162.351     14.124   -134.793     -8.604
     -2.663     46.949    463.240   -162.334     14.066   -134.555     -8.739
     -2.665     46.921    463.509   -162.316     14.009   -134.318     -8.874
     -2.667     46.893    463.777   -162.298     13.951   -134.081     -9.009
     -2.669     46.865    464.045   -162.280     13.894   -133.844     -9.143
     -2.671     46.837    464.312   -162.262     13.836   -133.606     -9.277
     -2.673     46.810    464.579   -162.243     13.778   -133.370     -9.410
     -2.675     46.782    464.846   -162.224     13.720   -133.133     -9.543
     -2.677     46.755    465.112   -162.205     13.662   -132.896     -9.676
     -2.679     46.727    465.377   -162.185     13.604   -132.659     -9.808
     -2.681     46.700    465.643   -162.166     13.545   -132.423     -9.940
     -2.683     46.673    465.907   -162.146     13.487   -132.187    -10.071
     -2.685     46.646    466.171   -162.125     13.428   -131.950    -10.202
     -2.687     46.620    466.435   -162.105     13.370   -131.714    -10.333
     -2.689     46.593    466.698   -162.084     13.311   -131.478    -10.463
     -2.691     46.566    466.961   -162.063     13.252   -131.242    -10.593
     -2.693     46.540    467.223   -162.042     13.193   -131.007    -10.722
     -2.695     46.514    467.485   -162.020     13.134   -130.771    -10.851
     -2.697     46.487    467.746   -161.998     13.075   -130.535    -10.980
     -2.699     46.461    468.007   -161.976     13.016   -130.300    -11.108
     -2.701     46.435    468.267   -161.954     12.956   -130.064    -11.236
     -2.703     46.409    468.527   -161.931     12.897   -129.829    -11.363
     -2.705     46.384    468.787   -161.908     12.837   -129.594    -11.490
     -2.707     46.358    469.046   -161.885     12.778   -129.359    -11.617
     -2.709     46.333    469.304   -161.862     12.718   -129.124    -11.743
     -2.711     46.307    469.562   -161.838     12.658   -128.889    -11.869
     -2.713     46.282    469.820   -161.814     12.598   -128.654    -11.995
     -2.715     46.257    470.077   -161.790     12.538   -128.419    -12.120
     -2.717     46.232    470.333   -161.766     12.478   -128.185    -12.245
     -2.719     46.207    470.590   -161.741     12.417   -127.950    -12.370
     -2.721     46.182    470.845   -161.717     12.357   -127.716    -12.494
     -2.723     46.157    471.100   -161.691     12.296   -127.482    -12.617
     -2.725     46.133    471.355   -161.666     12.236   -127.247    -12.741
     -2.727     46.108    471.609   -161.640     12.175   -127.013    -12.864
     -2.729     46.084    471.863   -161.615     12.114   -126.779    -12.986
     -2.731     46.060    472.117   -161.589     12.053   -126.545    -13.109
     -2.733     46.036    472.369   -161.562     11.992   -126.311    -13.231
     -2.735     46.012    472.622   -161.536     11.931   -126.078    -13.352
     -2.737     45.988    472.874   -161.509     11.870   -125.844    -13.474
     -2.739     45.965    473.125   -161.482     11.809   -125.610    -13.594
     -2.741     45.941    473.376   -161.454     11.747   -125.377    -13.715
     -2.743     45.918    473.627   -161.427     11.686   -125.143    -13.835
     -2.745     45.894    473.877   -161.399     11.624   -124.910    -13.955
     -2.747     45.871    474.126   -161.371     11.562   -124.677    -14.074
     -2.749     45.848    474.375   -161.343     11.500   -124.443    -14.194
     -2.751     45.825    474.624   -161.314     11.438   -124.210    -14.312
     -2.753     45.802    474.872   -161.285     11.376   -123.977    -14.431
     -2.755     45.780    475.120   -161.257     11.314   -123.744    -14.549
     -2.757     45.757    475.367   -161.227     11.252   -123.511    -14.667
     -2.759     45.735    475.614   -161.198     11.190   -123.278    -14.784
     -2.761     45.712    475.860   -161.168     11.127   -123.046    -14.901
     -2.763     45.690    476.106   -161.138     11.065   -122.813    -15.018
     -2.765     45.668    476.352   -161.108     11.002   -122.580    -15.134
     -2.767     45.646    476.597   -161.078     10.939   -122.348    -15.250
     -2.769     45.624    476.841   -161.047     10.876   -122.115    -15.366
     -2.771     45.603    477.085   -161.016     10.813   -121.883    -15.481
     -2.773     45.581    477.329   -160.985     10.750   -121.650    -15.596
     -2.775     45.560    477.572   -160.954     10.687   -121.418    -15.711
     -2.777     45.538    477.814   -160.922     10.624   -121.186    -15.826
     -2.779     45.517    478.056   -160.891     10.561   -120.953    -15.940
     -2.781     45.496    478.298   -160.859     10.497   -120.721    -16.053
     -2.783     45.475    478.539   -160.826     10.434   -120.489    -16.167
     -2.785     45.454    478.780   -160.794     10.370   -120.257    -16.280
     -2.787     45.434    479.020   -160.761     10.306   -120.025    -16.393
     -2.789     45.413    479.260   -160.728     10.242   -119.793    -16.505
     -2.791     45.393    479.499   -160.695     10.178   -119.562    -16.617
     -2.793     45.372    479.738   -160.662     10.114   -119.330    -16.729
     -2.795     45.352    479.977   -160.628     10.050   -119.098    -16.841
     -2.797     45.332    480.215   -160.594      9.986   -118.866    -16.952
     -2.799     45.312    480.452   -160.560      9.921   -118.635    -17.063
     -2.801     45.292    480.689   -160.526      9.857   -118.403    -17.173
     -2.803     45.273    480.926   -160.492      9.792   -118.172    -17.283
     -2.805     45.253    481.162   -160.457      9.728   -117.940    -17.393
     -2.807     45.234    481.398   -160.422      9.663   -117.709    -17.503
     -2.809     45.215    481.633   -160.387      9.598   -117.477    -17.612
     -2.811     45.196    481.867   -160.352      9.533   -117.246    -17.721
     -2.813     45.177    482.102   -160.316      9.468   -117.015    -17.830
     -2.815     45.158    482.336   -160.280      9.403   -116.783    -17.938
     -2.817     45.139    482.569   -160.244      9.338   -116.552    -18.046
     -2.819     45.120    482.802   -160.208      9.272   -116.321    -18.154
     -2.821     45.102    483.034   -160.172      9.207   -116.090    -18.261
     -2.823     45.083    483.266   -160.135      9.141   -115.859    -18.368
     -2.825     45.065    483.498   -160.098      9.076   -115.628    -18.475
     -2.827     45.047    483.729   -160.061      9.010   -115.397    -18.582
     -2.829     45.029    483.959   -160.024      8.944   -115.166    -18.688
     -2.831     45.011    484.189   -159.987      8.878   -114.935    -18.794
     -2.833     44.994    484.419   -159.949      8.812   -114.704    -18.899
     -2.835     44.976    484.648   -159.911      8.746   -114.473    -19.005
     -2.837     44.959    484.877   -159.873      8.679   -114.242    -19.110
     -2.839     44.941    485.105   -159.835      8.613   -114.011    -19.214
     -2.841     44.924    485.333   -159.796      8.546   -113.780    -19.319
     -2.843     44.907    485.560   -159.757      8.480   -113.550    -19.423
     -2.845     44.890    485.787   -159.718      8.413   -113.319    -19.527
     -2.847     44.874    486.013   -159.679      8.346   -113.088    -19.630
     -2.849     44.857    486.239   -159.640      8.279   -112.857    -19.733
     -2.851     44.840    486.465   -159.600      8.212   -112.627    -19.836
     -2.853     44.824    486.690   -159.560      8.145   -112.396    -19.939
     -2.855     44.808    486.914   -159.520      8.078   -112.166    -20.041
     -2.857     44.792    487.139   -159.480      8.011   -111.935    -20.143
     -2.859     44.776    487.362   -159.440      7.943   -111.704    -20.245
     -2.861     44.760    487.585   -159.399      7.876   -111.474    -20.347
     -2.863     44.744    487.808   -159.359      7.808   -111.243    -20.448
     -2.865     44.729    488.030   -159.318      7.740   -111.013    -20.549
     -2.867     44.713    488.252   -159.276      7.673   -110.782    -20.649
     -2.869     44.698    488.473   -159.235      7.605   -110.552    -20.750
     -2.871     44.683    488.694   -159.193      7.537   -110.321    -20.850
     -2.873     44.668    488.915   -159.152      7.468   -110.091    -20.950
     -2.875     44.653    489.135   -159.110      7.400   -109.860    -21.049
     -2.877     44.638    489.354   -159.067      7.332   -109.630    -21.148
     -2.879     44.624    489.573   -159.025      7.263   -109.400    -21.247
     -2.881     44.609    489.792   -158.982      7.195   -109.169    -21.346
     -2.883     44.595    490.010   -158.940      7.126   -108.939    -21.444
     -2.885     44.581    490.228   -158.897      7.057   -108.708    -21.542
     -2.887     44.567    490.445   -158.853      6.988   -108.478    -21.640
     -2.889     44.553    490.661   -158.810      6.919   -108.248    -21.738
     -2.891     44.539    490.878   -158.766      6.850   -108.017    -21.835
     -2.893     44.525    491.094   -158.723      6.781   -107.787    -21.932
     -2.895     44.512    491.309   -158.679      6.712   -107.556    -22.029
     -2.897     44.499    491.524   -158.635      6.642   -107.326    -22.125
     -2.899     44.485    491.738   -158.590      6.573   -107.096    -22.221
     -2.901     44.472    491.952   -158.546      6.503   -106.865    -22.317
     -2.903     44.459    492.166   -158.501      6.434   -106.635    -22.413
     -2.905     44.447    492.379   -158.456      6.364   -106.404    -22.508
     -2.907     44.434    492.591   -158.411      6.294   -106.174    -22.603
     -2.909     44.421    492.803   -158.366      6.224   -105.944    -22.698
     -2.911     44.409    493.015   -158.320      6.153   -105.713    -22.792
     -2.913     44.397    493.226   -158.274      6.083   -105.483    -22.886
     -2.915     44.385    493.437   -158.229      6.013   -105.252    -22.980
     -2.917     44.373    493.647   -158.182      5.942   -105.022    -23.074
     -2.919     44.361    493.857   -158.136      5.872   -104.792    -23.168
     -2.921     44.349    494.066   -158.090      5.801   -104.561    -23.261
     -2.923     44.338    494.275   -158.043      5.730   -104.331    -23.354
     -2.925     44.326    494.484   -157.996      5.659   -104.100    -23.446
     -2.927     44.315    494.692   -157.949      5.588   -103.870    -23.539
     -2.929     44.304    494.899   -157.902      5.517   -103.639    -23.631
     -2.931     44.293    495.106   -157.855      5.446   -103.409    -23.722
     -2.933     44.282    495.313   -157.807      5.374   -103.178    -23.814
     -2.935     44.272    495.519   -157.760      5.303   -102.947    -23.905
     -2.937     44.261    495.725   -157.712      5.231   -102.717    -23.996
     -2.939     44.251    495.930   -157.664      5.160   -102.486    -24.087
     -2.941     44.240    496.135   -157.615      5.088   -102.256    -24.178
     -2.943     44.230    496.339   -157.567      5.016   -102.025    -24.268
     -2.945     44.220    496.543   -157.518      4.944   -101.794    -24.358
